"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-04","4.47","0.00","0.0",,"58","39",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-05","2.46","0.00","0.0",,"55","40",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-06","2.01","0.37","0.0",,"56","51","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-07","6.71","2.51","0.0",,"56","46","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-08","7.61","0.04","0.0",,"47","41","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-09","5.59","0.00","0.0",,"56","37",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-10","2.24","0.00","0.0",,"60","35",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-11","2.91","0.00","0.0",,"63","32",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-12","3.58","0.00","0.0",,"66","50",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-13","8.72","0.00","0.0",,"70","44","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-14","10.51","0.00","0.0",,"53","43",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-15","4.92","0.00","0.0",,"69","42",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-16","1.79","0.00","0.0",,"64","39",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-17","0.89","0.00","0.0",,"70","44",,,,,,,"    1",
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-18","2.01","0.02","0.0",,"64","38","    1","    1",,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-19","2.46","0.06","0.0",,"61","53","    1","    1",,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-20","8.05","0.00","0.0",,"65","50","    1","    1",,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-21","4.92","0.00","0.0",,"67","41",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-22","3.13","0.00","0.0",,"81","45",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-23","5.82","0.00","0.0",,"63","46",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-24","1.12","0.00","0.0",,"61","36","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-25","5.37","0.01","0.0",,"74","59","    1","    1",,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-26","10.74","1.83","0.0",,"70","53","    1",,"    1",,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-27","4.25","0.67","0.0",,"70","49","    1","    1","    1",,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-28","7.38","0.00","0.0",,"55","40",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-29","7.83","0.00","0.0",,"47","42",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-30","3.58","0.26","0.0",,"42","38","    1",,,,,,"    1",
"USW00013958","AUSTIN CAMP MABRY, TX US","2018-12-31","1.79","0.05","0.0",,"64","40","    1",,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2019-01-01","6.49","0.00","0.0",,"46","39","    1",,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-01",,"0.00","0.1",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-08",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-11",,"0.03",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-16",,"0.36",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-17",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-21",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-22",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-27",,"0.01",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-28",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-01-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-03",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-04",,"0.02",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-06",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-07",,"0.10",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-08",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-11",,,,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-12",,"0.15",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-13",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-14",,"0.05",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-15",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-17",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-18",,"0.03",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-21",,"0.06",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-23",,"0.65",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-26",,,,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-27",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-02-28",,"0.05",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-01",,"0.01",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-04",,"0.13",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-18",,"0.08",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-19",,"0.06",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-28",,"4.32",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-29",,"0.61",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-30",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-03-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-07",,"0.62",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-08",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-14",,"0.44",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-21",,"0.03",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-22",,"0.02",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-26",,"0.07",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-04-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-04",,"0.03",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-05",,"1.86",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-16",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-21",,"0.50",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-22",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-24",,"0.06",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-05-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-05",,,,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-17",,"0.04",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-18",,"0.00",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-19",,"0.15",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-20",,"0.23",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-26",,"0.06",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-06-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-05",,"0.60",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-06",,"0.36",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-08",,"0.70",,,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-10",,"1.51","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-07-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-08-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-08-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0290","PFLUGERVILLE 0.5 N, TX US","2018-08-03",,"0.00","0.0",,,,,,,,,,,
